provider	URL	course	webinar_date	webinar_duration	webinare_title
Other	https://kinescope.io/embed/201003275	Other	2022-03-30T11:13:52+00:00	PT45M29.762S	Как каждые 4 месяца выпускать 7 связанных продуктов / Сергей Кукс (JetBrains)
Other	https://kinescope.io/embed/201003277	Other	2022-03-30T11:13:52+00:00	PT52M56.792S	Роль тимлида в рекрутинге / Катерина Гаврилова (DigitalHR)
Other	https://kinescope.io/embed/201003279	Other	2022-03-30T11:13:52+00:00	PT48M41.312S	Фантастические тимлиды и где они обитают / Анатолий Панов (Авито)
Other	https://kinescope.io/embed/201003281	Other	2022-03-30T11:13:52+00:00	PT51M16.83S	Tinkoff.ru
Other	https://kinescope.io/embed/201003283	Other	2022-03-30T11:13:52+00:00	PT47M50.949S	Додоверие. Ценности и принципы в компании Додо Пицца / Евгений Пешков (Додо Пицца)
Other	https://kinescope.io/embed/201003285	Other	2022-03-30T11:13:52+00:00	PT40M45.258S	О вреде ярлыков с компетенциями / Владимир Романько (Лаборатория Касперского)
Other	https://kinescope.io/embed/201003287	Other	2022-03-30T11:13:52+00:00	PT47M5.869S	Матрица компетенций как инструмент тимлида / Светлана Новикова и Константин Кафтан (Iponweb)
Other	https://kinescope.io/embed/201003289	Other	2022-03-30T11:13:53+00:00	PT43M59.482S	Управление знаниями через модели компетенций / Максим Бабич (Кловери)
Other	https://kinescope.io/embed/201003291	Other	2022-03-30T11:13:53+00:00	PT41M33.615S	Как организовывать Knowledge Sharing внутрь и наружу / Евгения Голева (Tech.Lamoda)
Other	https://kinescope.io/embed/201003293	Other	2022-03-30T11:13:53+00:00	PT53M34.734S	Коммуникации как performance-зона работы тимлида / Александр Зиза (Алетейя Бизнес)
Other	https://kinescope.io/embed/201003295	Other	2022-03-30T11:13:53+00:00	PT48M11.326S	Управление договоренностями / Стас Михальский (Biglion)
Other	https://kinescope.io/embed/201003297	Other	2022-03-30T11:13:53+00:00	PT45M12.17S	Как вырасти из разработчика в тимлида и жить с этим дальше / Екатерина Евтухова (МойСклад)
Other	https://kinescope.io/embed/201003307	Other	2022-03-30T11:14:48+00:00	PT50M42.72S	Масштабируем разработку
Other	https://kinescope.io/embed/201003309	Other	2022-03-30T11:14:48+00:00	PT48M1.852S	Из закрытой касты в Servant Leader / Георгий Могелашвили (Booking.com)
Other	https://kinescope.io/embed/201003311	Other	2022-03-30T11:14:48+00:00	PT48M46.086S	Кто такие тимлиды, и какова их реальная задача? / Никита Быков (Kodix)
Other	https://kinescope.io/embed/201003313	Other	2022-03-30T11:14:48+00:00	PT46M26.093S	Как тимлиду выжить в масштабируемом скраме / Евгений Россинский (ivi)
Other	https://kinescope.io/embed/201003318	Other	2022-03-30T11:14:49+00:00	PT44M1.433S	От падавана до магистра
Other	https://kinescope.io/embed/201003320	Other	2022-03-30T11:14:49+00:00	PT44M43.763S	Управление большой распределенной командой / Алексей Катаев (Skyeng)
